exp_id,epoch,train_loss,val_loss,train_acc,val_acc
17,2,0.2704422434747655,0.2756823368529056,0.5004857142857143,0.888
17,3,0.18634113827737311,0.28953183231518625,0.4946857142857143,0.888
17,4,0.1088438226726039,0.38395324802779135,0.5010285714285714,0.8906666666666667
17,5,0.061952593518204827,0.5201603180510883,0.5030857142857142,0.8909333333333334
17,6,0.04651638871536401,0.5392562256848559,0.49997142857142857,0.8912
17,7,0.032673217536361425,0.5781516589236723,0.5018857142857143,0.8916
17,8,0.026758708779508984,0.6736404268577586,0.5038,0.8910666666666667
17,9,0.020004427967099798,0.8064000480826276,0.49902857142857143,0.8872
17,10,0.01883143778827508,0.8101948975527813,0.498,0.8892
17,11,0.012302383232238685,0.8231749933770303,0.5025714285714286,0.8897333333333334
17,12,0.011058515449127245,0.8571010353398185,0.5014285714285714,0.8938666666666667
17,13,0.009576594371820452,0.9726849927848618,0.4953714285714286,0.8913333333333333
17,14,0.008857358618068986,0.8731888658768049,0.5007142857142857,0.8926666666666667
17,15,0.005120946815233126,0.9667326923730798,0.5034285714285714,0.8937333333333334
17,16,0.0032611853249929924,1.046293470528385,0.4986285714285714,0.8962666666666667
17,17,0.0036374300172396187,1.0118081068100049,0.49982857142857146,0.8953333333333333
17,18,0.0010342878922250552,1.0624962976660106,0.49642857142857144,0.8970666666666667
17,19,0.0018863874527256198,1.078469412361086,0.5057142857142857,0.8946666666666667
17,20,0.0012373895180143165,1.0879436865383767,0.5021142857142857,0.8937333333333334
18,1,0.4666827051428707,0.30367674038131187,0.49894285714285713,0.8694666666666667
18,2,0.27384199585486374,0.28557990719663334,0.5018571428571429,0.884
18,3,0.19070427941066473,0.27782343611755267,0.5021714285714286,0.8866666666666667
18,4,0.11391118231550425,0.34115677539338457,0.4983142857142857,0.8828
18,5,0.0717852032314339,0.43095391049901854,0.5028,0.8890666666666667
18,6,0.04508823135914962,0.5645991689386837,0.5029714285714286,0.8904
18,7,0.03594695326778101,0.6160207631804564,0.49974285714285716,0.8908
18,8,0.03022499821479543,0.6518269511474732,0.5013428571428571,0.8914666666666666
18,9,0.02525269687211931,0.6481890837486061,0.5004285714285714,0.8945333333333333
18,10,0.017878792881548235,0.7244277468397025,0.5024,0.8944
18,11,0.012606958726268323,0.7582340526470092,0.49957142857142856,0.8929333333333334
18,12,0.011978768063152869,0.8136088624018853,0.5004285714285714,0.8944
18,13,0.008200808458874713,0.8038730820501595,0.4985142857142857,0.896
18,14,0.006519596658259945,0.9118018660328086,0.5022571428571428,0.8916
18,15,0.005244038882127454,0.8914255441469419,0.4985142857142857,0.8977333333333334
18,16,0.006167916446291025,0.938153666000986,0.5003428571428571,0.8946666666666667
18,17,0.002365735508056376,0.9937189544559202,0.5028857142857143,0.8930666666666667
18,18,0.0020515981029511814,0.9975094994388588,0.49988571428571427,0.896
18,19,0.0007832715789399245,1.0134025495087817,0.5013428571428571,0.8976
18,20,0.0009239476306404799,1.0229555279970381,0.4942,0.8961333333333333
19,1,0.439938059468265,0.30906521335561227,0.49934285714285714,0.8758666666666667
19,2,0.2688517146939633,0.28246009180203396,0.5008857142857143,0.8832
19,3,0.1845130725879515,0.3257865450562949,0.5018,0.8894666666666666
19,4,0.10519968186653265,0.36061462943065675,0.5039142857142858,0.8930666666666667
19,5,0.06090275909876369,0.5281450682745731,0.49794285714285713,0.8861333333333333
19,6,0.04185098537028524,0.6181597894855201,0.5033428571428571,0.8897333333333334
19,7,0.0302267127576279,0.6980617349242861,0.5006,0.8905333333333333
19,8,0.02363755193628643,0.7492531534688092,0.49965714285714286,0.8905333333333333
19,9,0.01976795631515688,0.8454887962062593,0.49694285714285713,0.8929333333333334
19,10,0.016200339532491823,0.9167681650890216,0.4997142857142857,0.8916
19,11,0.014304065779192295,0.903244956969463,0.5037428571428572,0.8884
19,12,0.01116408065200702,0.7994446631734621,0.4952285714285714,0.8941333333333333
19,13,0.007118891017845143,0.9409416192520903,0.49974285714285716,0.8973333333333333
19,14,0.006378636420818751,0.8842873436071851,0.5010571428571429,0.8972
19,15,0.007476231487941667,0.9437277656044202,0.5003428571428571,0.8953333333333333
19,16,0.003917214419580327,1.0054614151151366,0.5043428571428571,0.8961333333333333
19,17,0.0019921643885304407,1.0924649064891476,0.5024857142857143,0.8954666666666666
19,18,0.0023887518081003555,1.16578372994901,0.4995428571428571,0.8925333333333333
19,19,0.000659030780386384,1.1420853182656077,0.49785714285714283,0.8965333333333333
19,20,0.000844159753982509,1.1642616469845941,0.5018571428571429,0.896
